Model,Size,Opinion_A,Opinion_B,beta,h,delta_P,MSE,R_squared,Filepath
gpt-5-mini,50,morning person,night owl,2.126244562862371,0.27879236615289094,-9.999999999998118e-05,0.00043427581454626846,0.9965918836753965,gpt-5-mini/results_single_agent/N=50/transition_prob_50_opinions_morning_person.txt
gpt-5-mini,50,drag shows for kids,ban on drag shows for kids,2.6745489458277807,0.28902026431004835,-9.999999995338857e-05,0.0006998625431748329,0.9950334770843989,gpt-5-mini/results_single_agent/N=50/transition_prob_50_opinions_drag_shows_for_kids.txt
gpt-5-mini,50,corporate regulation,corporate freedom,2.0568027280643704,0.3220986732486217,9.999999999999782e-05,0.0016083427357833056,0.9866478819171871,gpt-5-mini/results_single_agent/N=50/transition_prob_50_opinions_corporate_regulation.txt
gpt-5-mini,50,abortion rights,Unknown,2.7227414600054716,1.2474904883751936,9.999999999999999e-05,1.9378786478737607e-05,0.9911309901699141,gpt-5-mini/results_single_agent/N=50/transition_prob_50_opinions_abortion_rights.txt
gemma-3-12b-it,50,cancel culture necessary,cancel culture harmful,5.564617659732274,0.007398549290740672,-9.999999999999399e-05,0.0005909682611790199,0.9968279357331081,gemma-3-12b-it/results_batched_vllm/N=50/transition_prob_50_0.2_cancel culture necessary.txt
gemma-3-12b-it,50,net neutrality,market-driven internet,4.156661913082038,0.20065218519429767,9.999999999999999e-05,0.0002687714522122329,0.9985074968918862,gemma-3-12b-it/results_batched_vllm/N=50/transition_prob_50_0.2_net neutrality.txt
gemma-3-12b-it,50,cats,dogs,3.608949197788003,-0.0297960667755007,-9.999999999999994e-05,0.0008185990066085872,0.9952927026647005,gemma-3-12b-it/results_batched_vllm/N=50/transition_prob_50_0.2_cats.txt
gemma-3-12b-it,50,universal basic income,income based on work only,3.9546157414769296,0.5286389263753389,-9.999999479043287e-05,0.0001426068774415485,0.9990294164021973,gemma-3-12b-it/results_batched_vllm/N=50/transition_prob_50_0.2_universal basic income.txt
gemma-3-12b-it,50,Israel support,Palestine support,4.094552706747358,-0.20154810420762084,-9.999999999999999e-05,0.0019109885557914187,0.9887337737910317,gemma-3-12b-it/results_batched_vllm/N=50/transition_prob_50_0.2_Israel support.txt
gemma-3-12b-it,50,federal voting rights protections,state control of elections,2.040099100739982,0.8764850124673679,9.999999999999999e-05,0.002085190031141041,0.9466484998684618,gemma-3-12b-it/results_batched_vllm/N=50/transition_prob_50_0.2_federal voting rights protections.txt
gemma-3-12b-it,50,right to unionize,freedom to avoid unions,5.048647283835441,0.6654816946488756,9.999999999999999e-05,1.8538973958469347e-05,0.9998425752016026,gemma-3-12b-it/results_batched_vllm/N=50/transition_prob_50_0.2_right to unionize.txt
gemma-3-12b-it,50,globalism,nationalism,4.496638019759135,0.11671126042924618,9.999999999999916e-05,0.0008690021950022786,0.9951143695922152,gemma-3-12b-it/results_batched_vllm/N=50/transition_prob_50_0.2_globalism.txt
gemma-3-12b-it,50,free public transport,user-funded transport,3.8143491957547195,0.26220498244804574,9.999999999999961e-05,0.0006117805831876217,0.9964910576878122,gemma-3-12b-it/results_batched_vllm/N=50/transition_prob_50_0.2_free public transport.txt
gemma-3-12b-it,50,LGBTQ+ rights,traditional family values,4.234989080271058,0.47586453859516425,9.999999999998896e-05,0.00034504081877685856,0.9978201844804323,gemma-3-12b-it/results_batched_vllm/N=50/transition_prob_50_0.2_LGBTQ+ rights.txt
gemma-3-12b-it,50,electoral college protects democracy,electoral college undermines democracy,9.730933578389864,0.18566623289100362,9.999999999993971e-05,0.0006778632510553686,0.9962658128946044,gemma-3-12b-it/results_batched_vllm/N=50/transition_prob_50_0.2_electoral college protects democracy.txt
gemma-3-12b-it,50,pro-immigration,anti-immigration,2.178086067897603,1.944984866891718,9.999999961174637e-05,2.0445761253714718e-06,0.8722139921642833,gemma-3-12b-it/results_batched_vllm/N=50/transition_prob_50_0.2_pro-immigration.txt
gemma-3-12b-it,50,summer,Unknown,2.2695834246155413,0.09134073907146416,9.999999999999999e-05,0.0022013291140009746,0.9853448920237737,gemma-3-12b-it/results_batched_vllm/N=50/transition_prob_50_0.2_summer.txt
gemma-3-12b-it,50,constitutional right to housing,housing as individual responsibility,6.1933420342883325,0.5127167984465949,9.999999999999902e-05,4.6931913312915945e-05,0.9997264402348279,gemma-3-12b-it/results_batched_vllm/N=50/transition_prob_50_0.2_constitutional right to housing.txt
gemma-3-12b-it,50,right to a job,employment not guaranteed by state,3.134075027757022,0.3013693449722829,9.999999999998554e-05,0.0011776486454373515,0.9925086440580063,gemma-3-12b-it/results_batched_vllm/N=50/transition_prob_50_0.2_right to a job.txt
gemma-3-12b-it,50,right to housing,housing as personal responsibility,4.2216097026339625,0.5220954705852191,-9.999999999999437e-05,0.00033248082457704853,0.9978632887035227,gemma-3-12b-it/results_batched_vllm/N=50/transition_prob_50_0.2_right to housing.txt
gemma-3-12b-it,50,science-based policy,faith-based policy,4.397192755470433,0.6853059849520142,-9.999999999983102e-05,0.00032583247689345584,0.9969511039039062,gemma-3-12b-it/results_batched_vllm/N=50/transition_prob_50_0.2_science-based policy.txt
gemma-3-12b-it,50,pro-life,pro-choice,3.094410356366262,-0.3057714167684203,-9.99999999999992e-05,0.0018925923351898993,0.988121109593094,gemma-3-12b-it/results_batched_vllm/N=50/transition_prob_50_0.2_pro-life.txt
gemma-3-12b-it,50,right to abortion,right of unborn child,2.218812047085684,0.0743098859937013,-9.999999999999999e-05,0.0021492009547270773,0.9856472111530772,gemma-3-12b-it/results_batched_vllm/N=50/transition_prob_50_0.2_right to abortion.txt
gemma-3-12b-it,50,freedom from poverty,Unknown,1.9655872246299997,1.0125873643499796,9.999999999999999e-05,0.0013217599783275822,0.9388640158035346,gemma-3-12b-it/results_batched_vllm/N=50/transition_prob_50_0.2_freedom from poverty.txt
gemma-3-12b-it,50,corporate constitutional rights,only individuals have rights,4.346814143019624,-0.1282897924316969,-9.999999999911692e-05,0.00025738254330888953,0.9985675185149442,gemma-3-12b-it/results_batched_vllm/N=50/transition_prob_50_0.2_corporate constitutional rights.txt
gemma-3-12b-it,50,mandatory voting,voluntary voting,3.7657763719083306,-0.1658665637938031,-9.999999999999973e-05,0.00011511184838013267,0.9993223293435918,gemma-3-12b-it/results_batched_vllm/N=50/transition_prob_50_0.2_mandatory voting.txt
gemma-3-12b-it,50,money as speech (Citizens United),limit money in politics,4.3405559263584,-0.4469849735102256,-9.999999999999999e-05,0.00010243519677331405,0.9993792709134834,gemma-3-12b-it/results_batched_vllm/N=50/transition_prob_50_0.2_money as speech (Citizens United).txt
gemma-3-12b-it,50,capitalism,socialism,3.9037664740795304,-0.11411575358137598,-9.999999999997377e-05,0.0007556220409546647,0.9956524473489985,gemma-3-12b-it/results_batched_vllm/N=50/transition_prob_50_0.2_capitalism.txt
gemma-3-12b-it,50,college for most,college not for everyone,2.7265466303104926,0.05731771480519795,9.999999999999851e-05,0.0011590271517793408,0.9926118262080921,gemma-3-12b-it/results_batched_vllm/N=50/transition_prob_50_0.2_college for most.txt
gemma-3-12b-it,50,qualified immunity for police,remove qualified immunity,3.7209420376540883,-0.9046004127309107,-9.999999999999956e-05,5.3285949708226444e-05,0.9982191120046714,gemma-3-12b-it/results_batched_vllm/N=50/transition_prob_50_0.2_qualified immunity for police.txt
gemma-3-12b-it,50,universal healthcare,private healthcare,4.082498540962931,0.4023349261175249,9.999999999999999e-05,0.0005407669027196419,0.9967432312958032,gemma-3-12b-it/results_batched_vllm/N=50/transition_prob_50_0.2_universal healthcare.txt
gemma-3-12b-it,50,privacy over national security,national security over privacy,3.7108450054897046,0.3523394186786055,9.999999999999999e-05,0.0017140538686840404,0.9892444773401685,gemma-3-12b-it/results_batched_vllm/N=50/transition_prob_50_0.2_privacy over national security.txt
gemma-3-12b-it,50,drag shows for kids,ban on drag shows for kids,0.5016885498042095,2.4020378184320124,9.999999999986113e-05,0.0011700558396020284,0.727196120400553,gemma-3-12b-it/results_batched_vllm/N=50/transition_prob_50_0.2_drag shows for kids.txt
gemma-3-12b-it,50,constitutional right to abortion,state right to restrict abortion,5.8913383905116605,0.42496555732780167,9.999999999999998e-05,5.761852981882696e-05,0.9996890594384427,gemma-3-12b-it/results_batched_vllm/N=50/transition_prob_50_0.2_constitutional right to abortion.txt
gemma-3-12b-it,50,healthcare as a right,healthcare as a market service,3.230552020195661,0.3922456049200956,9.999999999999999e-05,0.001332315884256135,0.9915631355641218,gemma-3-12b-it/results_batched_vllm/N=50/transition_prob_50_0.2_healthcare as a right.txt
gemma-3-12b-it,50,rehabilitative justice,punitive justice,4.593580002221553,0.52791509381299,9.999998769633649e-05,1.2101466921853039e-05,0.9999223548216183,gemma-3-12b-it/results_batched_vllm/N=50/transition_prob_50_0.2_rehabilitative justice.txt
gemma-3-12b-it,50,welfare programs,self-reliance,3.2172202497361893,-0.15793909085636745,-9.999999999999094e-05,0.0002062520820721255,0.9987326983141394,gemma-3-12b-it/results_batched_vllm/N=50/transition_prob_50_0.2_welfare programs.txt
gemma-3-12b-it,50,marijuana legalization,marijuana criminalization,49.07184017371739,0.9435859090768168,-9.999999999999999e-05,8.94090168081408e-05,0.8817341047511364,gemma-3-12b-it/results_batched_vllm/N=50/transition_prob_50_0.2_marijuana legalization.txt
gemma-3-12b-it,50,gender self-identification,biological sex classification,2.6257282724451256,0.4095200070545033,9.999999999990277e-05,0.0016875998731525135,0.9879654003583245,gemma-3-12b-it/results_batched_vllm/N=50/transition_prob_50_0.2_gender self-identification.txt
gemma-3-12b-it,50,religious freedom for businesses,public accommodation over beliefs,3.230926833687991,0.14335240129431062,9.999999999289752e-05,0.00045950788330922297,0.9972610679964163,gemma-3-12b-it/results_batched_vllm/N=50/transition_prob_50_0.2_religious freedom for businesses.txt
gemma-3-12b-it,50,affirmative action constitutional,affirmative action unconstitutional,3.456984376087492,0.5934936681359171,9.999999999999999e-05,0.0009162865623772269,0.9923810403580687,gemma-3-12b-it/results_batched_vllm/N=50/transition_prob_50_0.2_affirmative action constitutional.txt
gemma-3-12b-it,50,coffee,tea,3.1772387933914468,-0.00828817597733333,-9.999999999999999e-05,0.00042232289809826745,0.9974844512726077,gemma-3-12b-it/results_batched_vllm/N=50/transition_prob_50_0.2_coffee.txt
gemma-3-12b-it,50,gun control,gun rights,3.2178412830152907,-0.2193675407525652,-9.999999999916947e-05,0.0010451535494683238,0.9937135889864527,gemma-3-12b-it/results_batched_vllm/N=50/transition_prob_50_0.2_gun control.txt
gemma-3-12b-it,50,multiculturalism,cultural assimilation,2.5193358249182136,0.48117937175441927,9.999999999999999e-05,0.0033377861253369766,0.9715787966166811,gemma-3-12b-it/results_batched_vllm/N=50/transition_prob_50_0.2_multiculturalism.txt
gemma-3-12b-it,50,minimum wage increase,free market wages,2.3263878745335576,0.02285932481023811,9.99999999999915e-05,0.0019222551844651384,0.9872984327708132,gemma-3-12b-it/results_batched_vllm/N=50/transition_prob_50_0.2_minimum wage increase.txt
gemma-3-12b-it,50,big government,small government,2.392397395098752,-0.6901048766677177,-9.999999999999999e-05,0.0024782475933683252,0.9673661448576089,gemma-3-12b-it/results_batched_vllm/N=50/transition_prob_50_0.2_big government.txt
gemma-3-12b-it,50,pro-vaccine mandates,anti-vaccine mandates,3.3237713790733614,0.6515349548837799,9.999999999999979e-05,0.0004854396325753461,0.9951440983447334,gemma-3-12b-it/results_batched_vllm/N=50/transition_prob_50_0.2_pro-vaccine mandates.txt
gemma-3-12b-it,50,liberal,conservative,3.4094581042709966,0.5070002979195389,9.999999999999996e-05,0.00023570895580459086,0.9983069317928129,gemma-3-12b-it/results_batched_vllm/N=50/transition_prob_50_0.2_liberal.txt
gemma-3-12b-it,50,free higher education,pay-for-access higher education,3.9313386009513285,0.3765111997690918,9.999999999999931e-05,0.0005010196675149512,0.9970938702935891,gemma-3-12b-it/results_batched_vllm/N=50/transition_prob_50_0.2_free higher education.txt
gemma-3-12b-it,50,union support,right-to-work,3.450768935469899,0.32999489343674454,9.999999999979093e-05,0.0006613903471733261,0.9960334270085143,gemma-3-12b-it/results_batched_vllm/N=50/transition_prob_50_0.2_union support.txt
gemma-3-12b-it,50,religious schools public funding,strict church-state separation,6.19237289222097,-0.1592430516407839,-9.999999999998043e-05,0.00037627978844808035,0.998030196266186,gemma-3-12b-it/results_batched_vllm/N=50/transition_prob_50_0.2_religious schools public funding.txt
gemma-3-12b-it,50,gender as spectrum,Unknown,1.6542175801418808,1.5198509833271592,9.999999999999999e-05,6.369551748801191e-05,0.9642962345919216,gemma-3-12b-it/results_batched_vllm/N=50/transition_prob_50_0.2_gender as spectrum.txt
gemma-3-12b-it,50,constitutional right to a job,market determines employment,4.4252598915865615,0.3190488208589763,-9.999999999994551e-05,9.477344208495952e-05,0.9994766905088515,gemma-3-12b-it/results_batched_vllm/N=50/transition_prob_50_0.2_constitutional right to a job.txt
gemma-3-12b-it,50,tax the rich,lower taxes,3.203409186726644,-0.0410869647153275,9.999999999999999e-05,0.00034748140215066765,0.9979300442478917,gemma-3-12b-it/results_batched_vllm/N=50/transition_prob_50_0.2_tax the rich.txt
gemma-3-12b-it,50,veganism,meat-eating advocacy,3.667435268508418,1.204428400643193,9.999392387884742e-05,4.4175710382054324e-07,0.9996259465674678,gemma-3-12b-it/results_batched_vllm/N=50/transition_prob_50_0.2_veganism.txt
gemma-3-12b-it,50,gun ownership as right,gun control for public safety,4.89194182915237,0.08773960976581245,9.999999999979674e-05,0.0003511557602399249,0.9980985820943143,gemma-3-12b-it/results_batched_vllm/N=50/transition_prob_50_0.2_gun ownership as right.txt
gemma-3-12b-it,50,privacy over government surveillance,surveillance justified for safety,2.72198269223366,0.41961906487511474,9.999999999999594e-05,0.0003615496855211614,0.9973521572703419,gemma-3-12b-it/results_batched_vllm/N=50/transition_prob_50_0.2_privacy over government surveillance.txt
gemma-3-12b-it,50,reparations for slavery,Unknown,0.9232976397267347,2.2797546949374636,9.999999999999999e-05,0.0005863372249281411,0.5544549962552117,gemma-3-12b-it/results_batched_vllm/N=50/transition_prob_50_0.2_reparations for slavery.txt
gemma-3-12b-it,50,right to refuse service based on beliefs,mandatory equal service,3.9532091655520927,0.21047314077668386,-9.999999999728809e-05,8.616605462927058e-05,0.9995042115202348,gemma-3-12b-it/results_batched_vllm/N=50/transition_prob_50_0.2_right to refuse service based on beliefs.txt
gemma-3-12b-it,50,pizza,pasta,2.6190242432953132,0.00980854759212276,-9.999999999999999e-05,0.0008788217825382028,0.9945340445541563,gemma-3-12b-it/results_batched_vllm/N=50/transition_prob_50_0.2_pizza.txt
gemma-3-12b-it,50,freedom of speech includes hate speech,hate speech can be restricted,3.8742754076012673,-0.13470926274964423,-9.999999999999999e-05,0.00047027452402284835,0.997313776145275,gemma-3-12b-it/results_batched_vllm/N=50/transition_prob_50_0.2_freedom of speech includes hate speech.txt
gemma-3-12b-it,50,public education,school vouchers,6.610498258425749,0.4580082302960982,9.999999999999998e-05,4.8096272548585726e-05,0.9997415346158263,gemma-3-12b-it/results_batched_vllm/N=50/transition_prob_50_0.2_public education.txt
gemma-3-12b-it,50,digital privacy,national surveillance,2.0209519721209865,0.75239052417409,9.999999999999964e-05,0.002295079765846731,0.9610349609370514,gemma-3-12b-it/results_batched_vllm/N=50/transition_prob_50_0.2_digital privacy.txt
